,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Broad_Type,nearest_station,Station_Lat,Station_Long,violence_score,top_crimes
1502,8310964,HT545587,10/16/2011 04:40:00 PM,020XX S KEELER AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1012,10,24,29,11,1148703.0,1889862.0,2011,02/04/2016 06:33:39 AM,41.853715332,-87.72969201,"(41.853715332, -87.72969201)",non-violent,Kedzie (Brown Line),41.965996,-87.708821,0.35714285714285715,
1503,8310938,HT545631,10/16/2011 05:00:00 PM,006XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,132,1,2,32,11,1176452.0,1897617.0,2011,02/04/2016 06:33:39 AM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)",non-violent,Central (Green Line),41.887389,-87.76565,0.009259259259259259,
1504,8310991,HT545621,10/16/2011 05:00:00 PM,006XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,132,1,2,32,11,1176452.0,1897617.0,2011,02/04/2016 06:33:39 AM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)",non-violent,Central (Green Line),41.887389,-87.76565,0.009259259259259259,
1505,8310960,HT545665,10/16/2011 05:05:00 PM,006XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,132,1,2,32,11,1176452.0,1897617.0,2011,02/04/2016 06:33:39 AM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)",non-violent,Central (Green Line),41.887389,-87.76565,0.009259259259259259,
1506,8311057,HT545736,10/16/2011 07:15:00 PM,008XX N STATE ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/04/2016 06:33:39 AM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
1507,8311059,HT545761,10/16/2011 07:35:00 PM,011XX W WILSON AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,2311,19,46,3,11,1167916.0,1930703.0,2011,02/04/2016 06:33:39 AM,41.965393249,-87.657992984,"(41.965393249, -87.657992984)",non-violent,Sheridan (Red Line),41.953775,-87.654929,0.04285714285714286,
1508,8314834,HT546774,10/17/2011 03:18:45 PM,092XX S COMMERCIAL AVE,0460,BATTERY,SIMPLE,CTA PLATFORM,False,True,423,4,10,46,08B,1197746.0,1844398.0,2011,09/07/2021 03:41:02 PM,41.727872617,-87.551207132,"(41.727872617, -87.551207132)",violent,95th/Dan Ryan (Red Line),41.722377,-87.624342,0.1743119266055046,
1509,8312520,HT546889,10/17/2011 03:55:00 PM,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1114,11,28,26,11,1149512.0,1901446.0,2011,02/04/2016 06:33:39 AM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)",non-violent,Damen (Brown Line),41.966286,-87.678639,0.0,
1510,8312722,HT547217,10/17/2011 07:10:00 PM,011XX S STATE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,True,False,132,1,2,32,18,1176517.0,1895340.0,2011,02/10/2018 03:50:01 PM,41.868165405,-87.62743954,"(41.868165405, -87.62743954)",non-violent,95th/Dan Ryan (Red Line),41.722377,-87.624342,0.1743119266055046,
1511,8312768,HT547310,10/17/2011 08:05:00 PM,011XX W WILSON AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,2311,19,46,3,11,1167916.0,1930703.0,2011,02/04/2016 06:33:39 AM,41.965393249,-87.657992984,"(41.965393249, -87.657992984)",non-violent,Sheridan (Red Line),41.953775,-87.654929,0.04285714285714286,
1512,8312819,HT547368,10/17/2011 08:50:00 PM,006XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,132,1,2,32,11,1176452.0,1897617.0,2011,02/04/2016 06:33:39 AM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)",non-violent,Central (Green Line),41.887389,-87.76565,0.009259259259259259,
1513,8318342,HT548166,10/18/2011 12:40:00 PM,001XX S STATE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,True,False,123,1,42,32,18,1176405.0,1899613.0,2011,02/04/2016 06:33:39 AM,41.879893301,-87.627721751,"(41.879893301, -87.627721751)",non-violent,Sedgwick (Brown & Purple lines),41.910409,-87.639302,0.08333333333333333,
1514,8321344,HT548838,10/18/2011 03:30:00 PM,025XX S ARCHER AVE,0810,THEFT,OVER $500,CTA PLATFORM,False,False,923,9,11,60,06,1171170.0,1887518.0,2011,02/10/2018 03:50:01 PM,41.846820192,-87.647298713,"(41.846820192, -87.647298713)",property,Logan Square (Blue Line),41.929728,-87.708541,0.3333333333333333,
1515,8314364,HT548429,10/18/2011 04:15:00 PM,0000X W 69TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA PLATFORM,True,False,731,7,6,69,24,1177279.0,1859276.0,2011,02/10/2018 03:50:01 PM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)",non-violent,Irving Park (Blue Line),41.952925,-87.729229,0.19402985074626866,
1516,8314219,HT548464,10/18/2011 04:20:00 PM,006XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,132,1,2,32,11,1176452.0,1897617.0,2011,02/04/2016 06:33:39 AM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)",non-violent,Central (Green Line),41.887389,-87.76565,0.009259259259259259,
1517,8314429,HT548777,10/18/2011 07:50:00 PM,011XX S STATE ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,True,False,132,1,2,32,06,1176517.0,1895340.0,2011,02/04/2016 06:33:39 AM,41.868165405,-87.62743954,"(41.868165405, -87.62743954)",property,95th/Dan Ryan (Red Line),41.722377,-87.624342,0.1743119266055046,
1518,8314431,HT548792,10/18/2011 08:00:00 PM,006XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,132,1,2,32,11,1176452.0,1897617.0,2011,02/04/2016 06:33:39 AM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)",non-violent,Central (Green Line),41.887389,-87.76565,0.009259259259259259,
1519,8314552,HT548916,10/18/2011 09:23:00 PM,009XX W BELMONT AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1924,19,44,6,11,1169269.0,1921430.0,2011,02/04/2016 06:33:39 AM,41.93991842,-87.653288878,"(41.93991842, -87.653288878)",non-violent,"Roosevelt (Red, Orange & Green lines)",41.867405,-87.62659,0.4,
1520,8315075,HT549303,10/19/2011 08:50:00 AM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/04/2016 06:33:39 AM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
1521,8315421,HT549440,10/19/2011 10:00:00 AM,0000X W 95TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,634,6,21,49,11,1177762.0,1841949.0,2011,02/04/2016 06:33:39 AM,41.721627204,-87.624485177,"(41.721627204, -87.624485177)",non-violent,95th/Dan Ryan (Red Line),41.722377,-87.624342,0.1743119266055046,
1522,8315430,HT549475,10/19/2011 10:33:00 AM,056XX W CORCORAN PL,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1512,15,29,25,11,1138861.0,1902003.0,2011,02/04/2016 06:33:39 AM,41.887216061,-87.765521526,"(41.887216061, -87.765521526)",non-violent,Racine (Blue Line),41.87592,-87.659458,0.3888888888888889,
1523,8316010,HT550015,10/19/2011 03:45:00 PM,005XX S PULASKI RD,0460,BATTERY,SIMPLE,CTA PLATFORM,False,False,1132,11,24,26,08B,1149812.0,1897228.0,2011,02/10/2018 03:50:01 PM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)",violent,Montrose (Brown Line),41.961756,-87.675047,0.25806451612903225,
1524,8316024,HT550284,10/19/2011 07:10:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/04/2016 06:33:39 AM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
1525,8316191,HT550457,10/19/2011 09:20:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/04/2016 06:33:39 AM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
1526,8316680,HT550893,10/20/2011 09:20:00 AM,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1114,11,28,26,11,1149512.0,1901446.0,2011,02/10/2018 03:50:01 PM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)",non-violent,Damen (Brown Line),41.966286,-87.678639,0.0,
1527,8316760,HT550939,10/20/2011 10:00:00 AM,0000X W CTA 95TH ST LN,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,True,False,634,6,21,49,18,1177779.0,1842365.0,2011,02/04/2016 06:33:39 AM,41.722768379,-87.624410361,"(41.722768379, -87.624410361)",non-violent,95th/Dan Ryan (Red Line),41.722377,-87.624342,0.1743119266055046,
1528,8320014,HT551126,10/20/2011 11:47:00 AM,004XX S MORGAN ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,True,False,1213,12,2,28,03,1169845.0,1898067.0,2011,02/10/2018 03:50:01 PM,41.875796439,-87.651854101,"(41.875796439, -87.651854101)",property,UIC-Halsted (Blue Line),41.875474,-87.649707,0.1111111111111111,
1529,8317275,HT551211,10/20/2011 12:20:00 PM,002XX N STATE ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,CTA PLATFORM,True,True,122,1,42,32,04B,1176327.0,1901797.0,2011,02/10/2018 03:50:01 PM,41.885888079,-87.627942238,"(41.885888079, -87.627942238)",violent,Kedzie (Orange Line),41.804236,-87.704406,0.125,
1530,8317075,HT551250,10/20/2011 01:00:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
1531,8317522,HT551672,10/20/2011 03:30:00 PM,002XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,113,1,42,32,06,1176417.0,1899156.0,2011,02/10/2018 03:50:01 PM,41.878638996,-87.627691486,"(41.878638996, -87.627691486)",property,Oak Park (Green Line),41.886988,-87.793783,0.189873417721519,
1532,8317482,HT551525,10/20/2011 04:07:00 PM,0000X W 69TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,True,False,731,7,6,69,18,1177279.0,1859276.0,2011,02/10/2018 03:50:01 PM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)",non-violent,Irving Park (Blue Line),41.952925,-87.729229,0.19402985074626866,
1533,8317558,HT551778,10/20/2011 04:45:00 PM,0000X W 87TH ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,CTA PLATFORM,True,False,622,6,21,44,26,1177608.0,1847288.0,2011,02/04/2016 06:33:39 AM,41.736281583,-87.624888296,"(41.736281583, -87.624888296)",non-violent,Lake (Red Line),41.884809,-87.627813,0.20689655172413793,
1534,8317598,HT551746,10/20/2011 05:00:00 PM,048XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1532,15,28,25,11,1144147.0,1901839.0,2011,02/10/2018 03:50:01 PM,41.886668404,-87.746113681,"(41.886668404, -87.746113681)",non-violent,Laramie (Green Line),41.887163,-87.754986,0.03125,
1535,8317604,HT551804,10/20/2011 06:15:00 PM,048XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1532,15,28,25,11,1144147.0,1901839.0,2011,02/10/2018 03:50:01 PM,41.886668404,-87.746113681,"(41.886668404, -87.746113681)",non-violent,Laramie (Green Line),41.887163,-87.754986,0.03125,
1536,8317686,HT551904,10/20/2011 07:45:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
1537,8317775,HT552005,10/20/2011 09:10:00 PM,015XX N CLYBOURN AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1822,18,43,8,11,1170470.0,1910783.0,2011,02/10/2018 03:50:01 PM,41.910676312,-87.649187069,"(41.910676312, -87.649187069)",non-violent,Main (Purple Line),42.033456,-87.679538,0.05263157894736842,
1538,8317853,HT552116,10/20/2011 11:00:00 PM,005XX S PULASKI RD,0560,ASSAULT,SIMPLE,CTA PLATFORM,True,False,1132,11,24,26,08A,1149812.0,1897228.0,2011,02/04/2016 06:33:39 AM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)",violent,Montrose (Brown Line),41.961756,-87.675047,0.25806451612903225,
1539,8318425,HT552373,10/21/2011 08:32:00 AM,0000X W LAKE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,True,False,122,1,42,32,03,1176222.0,1901746.0,2011,02/10/2018 03:50:01 PM,41.8857505,-87.628329355,"(41.8857505, -87.628329355)",property,Kedzie (Orange Line),41.804236,-87.704406,0.125,
1540,8318361,HT552463,10/21/2011 09:45:00 AM,0000X W 95TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,True,False,634,6,21,49,18,1177762.0,1841949.0,2011,02/10/2018 03:50:01 PM,41.721627204,-87.624485177,"(41.721627204, -87.624485177)",non-violent,95th/Dan Ryan (Red Line),41.722377,-87.624342,0.1743119266055046,
1541,8319061,HT552981,10/21/2011 02:50:00 PM,048XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1532,15,28,25,11,1144147.0,1901839.0,2011,02/10/2018 03:50:01 PM,41.886668404,-87.746113681,"(41.886668404, -87.746113681)",non-violent,Laramie (Green Line),41.887163,-87.754986,0.03125,
1542,8323816,HT552996,10/21/2011 02:55:00 PM,019XX S KEDZIE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,False,False,1022,10,24,29,03,1155336.0,1890250.0,2011,02/10/2018 03:50:01 PM,41.854649511,-87.705335883,"(41.854649511, -87.705335883)",property,Bryn Mawr (Red Line),41.983504,-87.65884,0.4,
1543,8319041,HT552959,10/21/2011 03:15:00 PM,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1114,11,28,26,11,1149512.0,1901446.0,2011,02/10/2018 03:50:01 PM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)",non-violent,Damen (Brown Line),41.966286,-87.678639,0.0,
1544,8319075,HT553013,10/21/2011 03:30:00 PM,001XX W 35TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,924,9,11,34,11,1175739.0,1881773.0,2011,02/04/2016 06:33:39 AM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)",non-violent,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",41.885737,-87.630886,0.052083333333333336,
1545,8319063,HT553008,10/21/2011 03:41:00 PM,001XX W 35TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,False,False,924,9,11,34,11,1175739.0,1881773.0,2011,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,"(41.830954079, -87.630703226)",non-violent,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",41.885737,-87.630886,0.052083333333333336,
1546,8319235,HT553195,10/21/2011 04:30:00 PM,0000X E JACKSON BLVD,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,123,1,2,32,06,1176528.0,1899005.0,2011,02/10/2018 03:50:01 PM,41.878222138,-87.627288482,"(41.878222138, -87.627288482)",property,Oak Park (Green Line),41.886988,-87.793783,0.189873417721519,
1547,8319214,HT553341,10/21/2011 07:00:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
1548,8319239,HT553369,10/21/2011 07:10:00 PM,012XX N CLARK ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1821,18,42,8,11,1175314.0,1908524.0,2011,02/04/2016 06:33:39 AM,41.904370109,-87.631460067,"(41.904370109, -87.631460067)",non-violent,Monroe (Red Line),41.880745,-87.627696,0.20930232558139536,
1549,8319307,HT553434,10/21/2011 08:05:00 PM,011XX W WILSON AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,2311,19,46,3,11,1167916.0,1930703.0,2011,02/10/2018 03:50:01 PM,41.965393249,-87.657992984,"(41.965393249, -87.657992984)",non-violent,Sheridan (Red Line),41.953775,-87.654929,0.04285714285714286,
1550,8319437,HT553525,10/21/2011 09:25:00 PM,011XX W GRANVILLE AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,2433,24,48,77,11,1167537.0,1941332.0,2011,02/10/2018 03:50:01 PM,41.994567707,-87.659078851,"(41.994567707, -87.659078851)",non-violent,O'Hare (Blue Line),41.97766526,-87.90422307,0.2222222222222222,
1551,8319746,HT553800,10/22/2011 01:25:00 AM,011XX S STATE ST,0820,THEFT,$500 AND UNDER,CTA PLATFORM,False,False,132,1,2,32,06,1176515.0,1895408.0,2011,02/10/2018 03:50:01 PM,41.868352047,-87.62744483,"(41.868352047, -87.62744483)",property,95th/Dan Ryan (Red Line),41.722377,-87.624342,0.1743119266055046,
1552,8320266,HT554554,10/22/2011 02:30:00 PM,003XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,123,1,2,32,06,1176426.0,1898874.0,2011,02/04/2016 06:33:39 AM,41.877864969,-87.627666954,"(41.877864969, -87.627666954)",property,Oak Park (Green Line),41.886988,-87.793783,0.189873417721519,
1553,8320311,HT554495,10/22/2011 02:34:00 PM,011XX W ARGYLE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,True,False,2033,20,48,3,03,1167768.0,1933570.0,2011,02/10/2018 03:50:01 PM,41.973263589,-87.658454108,"(41.973263589, -87.658454108)",property,Rockwell (Brown Line),41.966115,-87.6941,0.2222222222222222,
1554,8320364,HT554658,10/22/2011 04:30:00 PM,006XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,132,1,2,32,11,1176452.0,1897617.0,2011,02/10/2018 03:50:01 PM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)",non-violent,Central (Green Line),41.887389,-87.76565,0.009259259259259259,
1555,8320314,HT554639,10/22/2011 04:45:00 PM,006XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,132,1,2,32,11,1176452.0,1897651.0,2011,02/04/2016 06:33:39 AM,41.874508398,-87.627608412,"(41.874508398, -87.627608412)",non-violent,Central (Green Line),41.887389,-87.76565,0.009259259259259259,
1556,8320313,HT554664,10/22/2011 05:15:00 PM,006XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,132,1,2,32,11,1176452.0,1897617.0,2011,02/10/2018 03:50:01 PM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)",non-violent,Central (Green Line),41.887389,-87.76565,0.009259259259259259,
1557,8320537,HT554730,10/22/2011 05:25:00 PM,006XX S STATE ST,031A,ROBBERY,ARMED: HANDGUN,CTA PLATFORM,True,False,132,1,2,32,03,1176452.0,1897617.0,2011,02/10/2018 03:50:01 PM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)",property,Central (Green Line),41.887389,-87.76565,0.009259259259259259,
1558,8320375,HT554811,10/22/2011 07:10:00 PM,001XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,122,1,42,32,11,1176330.0,1901649.0,2011,02/10/2018 03:50:01 PM,41.885481891,-87.627935689,"(41.885481891, -87.627935689)",non-violent,Kedzie (Orange Line),41.804236,-87.704406,0.125,
1559,8320430,HT554893,10/22/2011 07:50:00 PM,006XX S STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,132,1,2,32,11,1176452.0,1897617.0,2011,02/04/2016 06:33:39 AM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)",non-violent,Central (Green Line),41.887389,-87.76565,0.009259259259259259,
1560,8320484,HT554958,10/22/2011 09:15:00 PM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1832,18,42,8,11,1176223.0,1905805.0,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",non-violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
1561,8320643,HT555015,10/22/2011 09:55:00 PM,008XX N STATE ST,0460,BATTERY,SIMPLE,CTA PLATFORM,False,False,1832,18,42,8,08B,1176223.0,1905805.0,2011,02/10/2018 03:50:01 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)",violent,Wellington (Brown & Purple lines),41.936033,-87.653266,0.04891304347826087,
1562,8321524,HT555837,10/23/2011 12:43:00 PM,006XX S STATE ST,031A,ROBBERY,ARMED: HANDGUN,CTA PLATFORM,True,False,132,1,2,32,03,1176452.0,1897617.0,2011,02/10/2018 03:50:01 PM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)",property,Central (Green Line),41.887389,-87.76565,0.009259259259259259,
1563,8323243,HT556196,10/23/2011 04:15:00 PM,002XX S DEARBORN ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA PLATFORM,False,False,123,1,42,32,11,1175967.0,1899285.0,2011,02/10/2018 03:50:01 PM,41.87900312,-87.629339891,"(41.87900312, -87.629339891)",non-violent,Western (Blue Line - O'Hare Branch),41.916157,-87.687364,0.05128205128205128,
1564,8321543,HT556299,10/23/2011 08:05:00 PM,011XX W WILSON AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,2311,19,46,3,11,1167916.0,1930703.0,2011,02/10/2018 03:50:01 PM,41.965393249,-87.657992984,"(41.965393249, -87.657992984)",non-violent,Sheridan (Red Line),41.953775,-87.654929,0.04285714285714286,
1565,8329192,HT561272,10/23/2011 08:30:00 PM,055XX S STATE ST,0460,BATTERY,SIMPLE,CTA PLATFORM,False,False,233,2,3,40,08B,1177219.0,1868295.0,2011,02/04/2016 06:33:39 AM,41.793935909,-87.625680278,"(41.793935909, -87.625680278)",violent,South Boulevard (Purple Line),42.027612,-87.678329,0.07142857142857142,
1566,8321720,HT556466,10/23/2011 09:00:00 PM,002XX S STATE ST,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,123,1,42,32,06,1176417.0,1899156.0,2011,02/04/2016 06:33:39 AM,41.878638996,-87.627691486,"(41.878638996, -87.627691486)",property,Oak Park (Green Line),41.886988,-87.793783,0.189873417721519,
1567,8321822,HT556567,10/24/2011 12:10:00 AM,005XX S PULASKI RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1132,11,24,26,11,1149812.0,1897228.0,2011,02/10/2018 03:50:01 PM,41.873907046,-87.725430093,"(41.873907046, -87.725430093)",non-violent,Montrose (Brown Line),41.961756,-87.675047,0.25806451612903225,
1568,8330434,HT556891,10/24/2011 09:20:00 AM,0000X W CTA OHARE PLATFORM ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA PLATFORM,True,False,1654,16,41,76,26,1100955.0,1934905.0,2011,02/04/2016 06:33:39 AM,41.978108446,-87.904122758,"(41.978108446, -87.904122758)",non-violent,Western (Orange Line),41.804546,-87.684019,0.5833333333333334,
1569,8322602,HT557078,10/24/2011 11:30:00 AM,036XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,1123,11,28,27,11,1152291.0,1901263.0,2011,02/04/2016 06:33:39 AM,41.884930978,-87.716221792,"(41.884930978, -87.716221792)",non-violent,California (Green Line),41.88422,-87.696234,0.0967741935483871,
1570,8322989,HT557109,10/24/2011 11:30:00 AM,049XX N MILWAUKEE AVE,0870,THEFT,POCKET-PICKING,CTA PLATFORM,False,False,1623,16,45,11,06,1139431.0,1932207.0,2011,02/04/2016 06:33:39 AM,41.97008868,-87.762690091,"(41.97008868, -87.762690091)",property,Jefferson Park (Blue Line),41.970634,-87.760892,0.5,
1571,8323536,HT557568,10/24/2011 02:30:00 PM,002XX W GARFIELD BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,False,False,934,9,3,37,03,1175647.0,1868500.0,2011,02/10/2018 03:50:01 PM,41.794533814,-87.631438536,"(41.794533814, -87.631438536)",property,South Boulevard (Purple Line),42.027612,-87.678329,0.07142857142857142,
1572,8323297,HT557753,10/24/2011 05:43:00 PM,002XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA PLATFORM,True,False,123,1,42,32,26,1176413.0,1899322.0,2011,02/10/2018 03:50:01 PM,41.8790946,-87.627701162,"(41.8790946, -87.627701162)",non-violent,Oak Park (Green Line),41.886988,-87.793783,0.189873417721519,
1573,8323396,HT557953,10/24/2011 06:15:00 PM,079XX S LAFAYETTE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,True,False,623,6,17,44,03,1177312.0,1852570.0,2011,02/10/2018 03:50:01 PM,41.750782715,-87.625813624,"(41.750782715, -87.625813624)",property,Illinois Medical District (Blue Line),41.875706,-87.673932,0.20833333333333334,
